transaction_id,order_date,customer_id,acquisition_channel,gender,age,product_category,quantity,price_per_unit,total_amount
4875,2023-06-08,CUST1948,organic,Male,33,Beauty,2,39,78
4876,2023-06-18,CUST1948,organic,Male,33,Electronics,1,306,306
4877,2023-07-02,CUST1948,organic,Male,33,Clothing,4,57,228
4878,2023-07-09,CUST1948,organic,Male,33,Clothing,2,117,234
4879,2023-09-21,CUST1949,social,Female,43,Beauty,4,28,112
4880,2023-09-26,CUST1949,social,Female,43,Clothing,4,117,468
4881,2023-10-10,CUST1949,social,Female,43,Clothing,3,119,357
4882,2023-06-06,CUST1950,paid_search,Male,50,Electronics,4,66,264
4883,2023-01-05,CUST1951,social,Female,48,Electronics,4,129,516
4884,2023-03-27,CUST1952,organic,Male,23,Electronics,1,397,397
4885,2023-04-26,CUST1952,organic,Male,23,Electronics,4,78,312
4886,2023-06-24,CUST1953,paid_search,Female,25,Electronics,2,243,486
4887,2023-07-04,CUST1953,paid_search,Female,25,Beauty,3,72,216
4888,2023-07-09,CUST1953,paid_search,Female,25,Clothing,3,44,132
4889,2023-10-17,CUST1954,organic,Female,24,Clothing,3,40,120
4890,2023-10-22,CUST1954,organic,Female,24,Electronics,4,181,724
4891,2023-07-12,CUST1955,paid_search,Male,51,Beauty,3,55,165
4892,2023-07-19,CUST1955,paid_search,Male,51,Clothing,4,25,100
4893,2023-07-24,CUST1955,paid_search,Male,51,Clothing,1,72,72
4894,2023-07-31,CUST1955,paid_search,Male,51,Electronics,3,241,723
4895,2023-11-07,CUST1956,paid_search,Male,31,Electronics,3,298,894
4896,2023-11-17,CUST1956,paid_search,Male,31,Beauty,4,72,288
4897,2023-12-17,CUST1956,paid_search,Male,31,Beauty,4,15,60
4898,2023-04-29,CUST1957,paid_search,Female,33,Electronics,2,156,312
4899,2023-05-09,CUST1957,paid_search,Female,33,Electronics,1,307,307
4900,2023-08-06,CUST1958,paid_search,Female,26,Clothing,1,35,35
4901,2023-04-24,CUST1959,social,Female,27,Electronics,2,108,216
4902,2023-05-01,CUST1959,social,Female,27,Electronics,1,246,246
4903,2023-05-31,CUST1959,social,Female,27,Clothing,1,29,29
4904,2023-05-25,CUST1960,paid_search,Female,34,Clothing,2,26,52
4905,2023-01-26,CUST1961,email,Female,29,Beauty,1,75,75
4906,2023-02-02,CUST1961,email,Female,29,Electronics,4,172,688
4907,2023-02-12,CUST1961,email,Female,29,Electronics,3,53,159
4908,2023-05-16,CUST1962,social,Male,23,Clothing,4,91,364
4909,2023-05-26,CUST1962,social,Male,23,Electronics,2,179,358
4910,2023-10-30,CUST1963,paid_search,Male,36,Beauty,1,37,37
4911,2023-11-04,CUST1963,paid_search,Male,36,Clothing,3,119,357
4912,2023-08-20,CUST1964,organic,Male,58,Electronics,1,303,303
4913,2023-08-23,CUST1964,organic,Male,58,Clothing,3,86,258
4914,2023-09-22,CUST1964,organic,Male,58,Electronics,3,250,750
4915,2023-10-02,CUST1964,organic,Male,58,Beauty,4,37,148
4916,2023-03-17,CUST1965,organic,Female,46,Electronics,1,397,397
4917,2023-03-20,CUST1965,organic,Female,46,Beauty,1,33,33
4918,2023-03-27,CUST1965,organic,Female,46,Beauty,2,60,120
4919,2023-11-24,CUST1966,organic,Male,23,Beauty,4,35,140
4920,2023-12-15,CUST1966,organic,Male,23,Beauty,4,61,244
4921,2023-12-29,CUST1966,organic,Male,23,Clothing,1,25,25
4922,2023-12-11,CUST1967,paid_search,Male,42,Beauty,3,21,63
4923,2023-12-21,CUST1967,paid_search,Male,42,Clothing,3,55,165
4924,2023-12-31,CUST1967,paid_search,Male,42,Clothing,1,93,93
4925,2023-10-29,CUST1968,organic,Female,41,Clothing,3,48,144
4926,2023-11-05,CUST1968,organic,Female,41,Clothing,3,109,327
4927,2023-10-16,CUST1969,organic,Female,42,Electronics,4,348,1392
4928,2023-10-19,CUST1969,organic,Female,42,Electronics,1,340,340
4929,2023-01-01,CUST1970,paid_search,Male,33,Clothing,3,41,123
4930,2023-01-31,CUST1970,paid_search,Male,33,Electronics,4,256,1024
4931,2023-02-03,CUST1970,paid_search,Male,33,Electronics,2,143,286
4932,2023-03-05,CUST1970,paid_search,Male,33,Beauty,3,50,150
4933,2023-05-27,CUST1971,paid_search,Male,33,Clothing,1,68,68
4934,2023-06-03,CUST1971,paid_search,Male,33,Clothing,3,118,354
4935,2023-10-14,CUST1972,social,Male,23,Clothing,4,117,468
4936,2023-05-22,CUST1973,paid_search,Male,54,Clothing,1,29,29
4937,2023-05-25,CUST1973,paid_search,Male,54,Electronics,2,273,546
4938,2023-05-28,CUST1973,paid_search,Male,54,Electronics,3,187,561
4939,2023-02-22,CUST1974,organic,Female,38,Clothing,1,36,36
4940,2023-03-01,CUST1974,organic,Female,38,Clothing,3,86,258
4941,2023-03-06,CUST1974,organic,Female,38,Clothing,3,72,216
4942,2023-10-31,CUST1975,social,Male,21,Beauty,3,13,39
4943,2023-11-14,CUST1975,social,Male,21,Clothing,4,115,460
4944,2023-03-10,CUST1976,email,Female,51,Beauty,2,20,40
4945,2023-03-24,CUST1976,email,Female,51,Electronics,4,168,672
4946,2023-03-31,CUST1977,social,Female,45,Clothing,4,89,356
4947,2023-08-08,CUST1978,paid_search,Male,55,Beauty,3,71,213
4948,2023-08-29,CUST1978,paid_search,Male,55,Beauty,3,41,123
4949,2023-07-11,CUST1979,paid_search,Female,58,Electronics,2,328,656
4950,2023-07-16,CUST1979,paid_search,Female,58,Electronics,2,214,428
4951,2023-03-04,CUST1980,social,Male,45,Electronics,2,395,790
4952,2023-03-14,CUST1981,organic,Male,34,Clothing,2,94,188
4953,2023-03-24,CUST1981,organic,Male,34,Clothing,2,77,154
4954,2023-03-31,CUST1981,organic,Male,34,Beauty,4,52,208
4955,2023-04-07,CUST1981,organic,Male,34,Beauty,4,24,96
4956,2023-04-21,CUST1981,organic,Male,34,Clothing,3,21,63
4957,2023-05-12,CUST1981,organic,Male,34,Beauty,3,14,42
4958,2023-06-10,CUST1982,organic,Male,31,Electronics,1,153,153
4959,2023-06-20,CUST1982,organic,Male,31,Clothing,1,60,60
4960,2023-06-25,CUST1982,organic,Male,31,Electronics,3,271,813
4961,2023-06-18,CUST1983,paid_search,Male,24,Electronics,4,337,1348
4962,2023-07-09,CUST1983,paid_search,Male,24,Beauty,2,11,22
4963,2023-07-16,CUST1983,paid_search,Male,24,Beauty,2,52,104
4964,2023-08-06,CUST1983,paid_search,Male,24,Clothing,3,62,186
4965,2023-08-11,CUST1983,paid_search,Male,24,Electronics,1,159,159
4966,2023-03-30,CUST1984,paid_search,Male,39,Beauty,3,76,228
4967,2023-06-25,CUST1985,paid_search,Male,18,Beauty,4,32,128
4968,2023-07-09,CUST1985,paid_search,Male,18,Clothing,2,101,202
4969,2023-09-26,CUST1986,organic,Female,46,Electronics,1,311,311
4970,2023-10-10,CUST1986,organic,Female,46,Beauty,1,30,30
4971,2023-10-17,CUST1986,organic,Female,46,Clothing,3,77,231
4972,2023-10-27,CUST1986,organic,Female,46,Electronics,4,169,676
4973,2023-11-10,CUST1986,organic,Female,46,Beauty,2,17,34
4974,2023-11-15,CUST1986,organic,Female,46,Clothing,1,117,117
4975,2023-03-14,CUST1987,paid_search,Female,48,Beauty,2,49,98
4976,2023-03-24,CUST1987,paid_search,Female,48,Clothing,2,20,40
4977,2023-03-31,CUST1987,paid_search,Female,48,Clothing,1,84,84
4978,2023-04-21,CUST1987,paid_search,Female,48,Clothing,2,79,158
4979,2023-04-28,CUST1987,paid_search,Female,48,Clothing,1,39,39
4980,2023-09-02,CUST1988,social,Female,47,Clothing,2,32,64
4981,2023-03-18,CUST1989,organic,Male,32,Electronics,2,214,428
4982,2023-04-17,CUST1989,organic,Male,32,Clothing,2,22,44
4983,2023-04-20,CUST1989,organic,Male,32,Beauty,2,43,86
4984,2023-06-08,CUST1990,email,Female,35,Electronics,2,245,490
4985,2023-06-18,CUST1990,email,Female,35,Electronics,2,209,418
4986,2023-07-09,CUST1990,email,Female,35,Electronics,1,107,107
4987,2023-07-16,CUST1990,email,Female,35,Electronics,1,314,314
4988,2023-11-20,CUST1991,social,Female,52,Electronics,1,74,74
4989,2023-12-11,CUST1991,social,Female,52,Clothing,4,27,108
4990,2023-04-08,CUST1992,paid_search,Female,47,Beauty,2,68,136
4991,2023-04-18,CUST1992,paid_search,Female,47,Electronics,3,87,261
4992,2023-04-28,CUST1992,paid_search,Female,47,Clothing,4,102,408
4993,2023-05-28,CUST1992,paid_search,Female,47,Electronics,4,150,600
4994,2023-06-18,CUST1992,paid_search,Female,47,Electronics,1,228,228
4995,2023-04-12,CUST1993,organic,Female,51,Clothing,4,75,300
4996,2023-04-22,CUST1993,organic,Female,51,Beauty,3,17,51
4997,2023-04-29,CUST1993,organic,Female,51,Electronics,1,72,72
4998,2023-05-02,CUST1993,organic,Female,51,Electronics,2,328,656
4999,2023-05-12,CUST1993,organic,Female,51,Electronics,4,187,748
5000,2023-05-12,CUST1994,organic,Female,59,Beauty,1,44,44
5001,2023-06-11,CUST1994,organic,Female,59,Clothing,3,82,246
5002,2023-07-02,CUST1994,organic,Female,59,Electronics,3,341,1023
5003,2023-04-12,CUST1995,social,Male,28,Clothing,1,68,68
5004,2023-04-19,CUST1995,social,Male,28,Electronics,2,76,152
5005,2023-01-19,CUST1996,email,Female,44,Clothing,3,53,159
5006,2023-03-23,CUST1997,organic,Male,41,Clothing,4,78,312
5007,2023-03-30,CUST1997,organic,Male,41,Beauty,2,75,150
5008,2023-04-06,CUST1997,organic,Male,41,Electronics,2,58,116
5009,2023-10-06,CUST1998,paid_search,Female,52,Clothing,4,74,296
5010,2023-12-05,CUST1999,paid_search,Male,56,Electronics,1,361,361
5011,2023-12-08,CUST1999,paid_search,Male,56,Electronics,3,392,1176
5012,2023-12-18,CUST1999,paid_search,Male,56,Clothing,2,61,122
5013,2023-11-27,CUST2000,social,Male,25,Clothing,4,92,368
5014,2023-05-09,CUST2001,organic,Male,35,Beauty,3,74,222
5015,2023-05-16,CUST2001,organic,Male,35,Electronics,3,210,630
5016,2023-05-21,CUST2001,organic,Male,35,Clothing,2,24,48
5017,2023-12-10,CUST2002,paid_search,Female,30,Beauty,2,74,148
5018,2023-12-13,CUST2002,paid_search,Female,30,Electronics,2,109,218
5019,2023-11-06,CUST2003,organic,Male,41,Clothing,1,46,46
5020,2023-11-13,CUST2003,organic,Male,41,Clothing,4,47,188
5021,2023-03-30,CUST2004,organic,Male,40,Clothing,1,71,71
5022,2023-04-04,CUST2004,organic,Male,40,Beauty,2,71,142
5023,2023-04-14,CUST2004,organic,Male,40,Clothing,1,95,95
5024,2023-05-14,CUST2004,organic,Male,40,Clothing,3,96,288
5025,2023-05-21,CUST2004,organic,Male,40,Beauty,4,49,196
5026,2023-06-04,CUST2004,organic,Male,40,Clothing,3,114,342
5027,2023-06-11,CUST2004,organic,Male,40,Electronics,3,344,1032
5028,2023-08-01,CUST2005,paid_search,Female,29,Clothing,1,70,70
5029,2023-08-08,CUST2005,paid_search,Female,29,Electronics,3,56,168
5030,2023-05-23,CUST2006,organic,Female,47,Clothing,4,33,132
5031,2023-06-13,CUST2006,organic,Female,47,Clothing,2,58,116
5032,2023-06-18,CUST2006,organic,Female,47,Electronics,4,378,1512
5033,2023-06-23,CUST2006,organic,Female,47,Electronics,4,146,584
5034,2023-03-06,CUST2007,email,Male,48,Electronics,4,175,700
5035,2023-03-09,CUST2007,email,Male,48,Electronics,2,332,664
5036,2023-03-17,CUST2008,paid_search,Male,45,Electronics,2,67,134
5037,2023-03-27,CUST2008,paid_search,Male,45,Electronics,2,342,684
5038,2023-04-06,CUST2008,paid_search,Male,45,Electronics,3,117,351
5039,2023-07-18,CUST2009,social,Female,39,Electronics,1,129,129
5040,2023-07-25,CUST2009,social,Female,39,Electronics,2,109,218
5041,2023-08-08,CUST2009,social,Female,39,Electronics,4,228,912
5042,2023-08-11,CUST2009,social,Female,39,Clothing,4,103,412
5043,2023-05-23,CUST2010,social,Female,45,Clothing,3,71,213
5044,2023-06-13,CUST2010,social,Female,45,Clothing,4,116,464
5045,2023-11-12,CUST2011,organic,Female,30,Beauty,1,61,61
5046,2023-11-17,CUST2011,organic,Female,30,Beauty,4,63,252
5047,2023-11-27,CUST2011,organic,Female,30,Electronics,1,199,199
5048,2023-12-27,CUST2011,organic,Female,30,Clothing,3,42,126
5049,2023-04-03,CUST2012,email,Female,42,Clothing,4,52,208
5050,2023-11-01,CUST2013,social,Male,24,Beauty,3,50,150
5051,2023-11-11,CUST2013,social,Male,24,Beauty,2,56,112
5052,2023-11-16,CUST2013,social,Male,24,Clothing,4,76,304
5053,2023-08-12,CUST2014,organic,Female,23,Beauty,4,66,264
5054,2023-08-17,CUST2014,organic,Female,23,Electronics,3,111,333
5055,2023-10-18,CUST2015,social,Female,41,Clothing,2,76,152
5056,2023-11-01,CUST2015,social,Female,41,Electronics,4,292,1168
5057,2023-04-12,CUST2016,social,Female,36,Electronics,3,377,1131
5058,2023-09-24,CUST2017,paid_search,Male,36,Beauty,2,34,68
5059,2023-09-29,CUST2017,paid_search,Male,36,Clothing,3,108,324
5060,2023-10-09,CUST2017,paid_search,Male,36,Clothing,4,36,144
5061,2023-04-20,CUST2018,paid_search,Female,53,Clothing,4,67,268
5062,2023-04-27,CUST2018,paid_search,Female,53,Clothing,3,58,174
5063,2023-05-18,CUST2018,paid_search,Female,53,Electronics,2,192,384
5064,2023-05-28,CUST2018,paid_search,Female,53,Clothing,1,54,54
5065,2023-11-26,CUST2019,paid_search,Female,26,Electronics,1,195,195
5066,2023-12-01,CUST2019,paid_search,Female,26,Clothing,2,106,212
5067,2023-12-11,CUST2019,paid_search,Female,26,Electronics,1,160,160
5068,2023-09-22,CUST2020,social,Male,53,Electronics,3,123,369
5069,2023-09-25,CUST2020,social,Male,53,Electronics,4,205,820
5070,2023-10-05,CUST2020,social,Male,53,Clothing,3,117,351
5071,2023-10-15,CUST2020,social,Male,53,Clothing,2,66,132
5072,2023-01-03,CUST2021,paid_search,Female,55,Clothing,3,39,117
5073,2023-01-06,CUST2021,paid_search,Female,55,Clothing,3,33,99
5074,2023-03-26,CUST2022,email,Female,57,Clothing,3,21,63
5075,2023-10-09,CUST2023,paid_search,Female,46,Clothing,1,69,69
5076,2023-10-30,CUST2023,paid_search,Female,46,Electronics,1,108,108
5077,2023-11-20,CUST2023,paid_search,Female,46,Beauty,1,57,57
5078,2023-11-24,CUST2024,paid_search,Female,41,Clothing,4,31,124
5079,2023-10-31,CUST2025,social,Female,22,Beauty,3,51,153
5080,2023-11-05,CUST2025,social,Female,22,Clothing,4,114,456
5081,2023-11-15,CUST2025,social,Female,22,Electronics,3,346,1038
5082,2023-11-29,CUST2025,social,Female,22,Electronics,1,159,159
5083,2023-04-27,CUST2026,organic,Female,59,Beauty,3,22,66
5084,2023-05-02,CUST2026,organic,Female,59,Clothing,3,110,330
5085,2023-05-07,CUST2026,organic,Female,59,Clothing,1,85,85
5086,2023-08-09,CUST2027,paid_search,Male,43,Clothing,3,91,273
5087,2023-06-03,CUST2028,social,Male,31,Electronics,1,138,138
5088,2023-06-06,CUST2028,social,Male,31,Beauty,1,45,45
5089,2023-06-02,CUST2029,email,Male,56,Beauty,1,65,65
5090,2023-01-12,CUST2030,paid_search,Female,46,Electronics,2,250,500
5091,2023-01-15,CUST2030,paid_search,Female,46,Electronics,3,351,1053
5092,2023-05-13,CUST2031,social,Female,23,Beauty,4,53,212
5093,2023-05-18,CUST2031,social,Female,23,Electronics,2,123,246
5094,2023-10-31,CUST2032,organic,Female,24,Clothing,1,50,50
5095,2023-11-07,CUST2032,organic,Female,24,Beauty,1,33,33
5096,2023-10-20,CUST2033,paid_search,Female,54,Clothing,4,86,344
5097,2023-10-23,CUST2033,paid_search,Female,54,Clothing,4,76,304
5098,2023-10-27,CUST2034,social,Female,35,Clothing,1,103,103
5099,2023-11-01,CUST2034,social,Female,35,Electronics,4,73,292
5100,2023-11-04,CUST2034,social,Female,35,Electronics,2,357,714
5101,2023-08-16,CUST2035,social,Female,40,Clothing,4,106,424
5102,2023-08-26,CUST2035,social,Female,40,Electronics,3,230,690
5103,2023-08-31,CUST2035,social,Female,40,Beauty,3,47,141
5104,2023-09-07,CUST2035,social,Female,40,Beauty,2,78,156
5105,2023-09-17,CUST2035,social,Female,40,Electronics,2,167,334
5106,2023-09-28,CUST2036,social,Male,55,Beauty,2,62,124
5107,2023-10-01,CUST2036,social,Male,55,Beauty,2,38,76
5108,2023-10-15,CUST2036,social,Male,55,Clothing,2,74,148
5109,2023-11-14,CUST2036,social,Male,55,Clothing,2,80,160
5110,2023-02-12,CUST2037,paid_search,Female,18,Electronics,2,321,642
5111,2023-02-19,CUST2037,paid_search,Female,18,Clothing,3,113,339
5112,2023-12-09,CUST2038,paid_search,Male,21,Clothing,2,63,126
5113,2023-11-22,CUST2039,social,Female,52,Electronics,4,193,772
5114,2023-10-29,CUST2040,paid_search,Female,40,Clothing,4,76,304
5115,2023-11-05,CUST2040,paid_search,Female,40,Clothing,2,105,210
5116,2023-01-21,CUST2041,organic,Female,44,Electronics,2,316,632
5117,2023-01-24,CUST2041,organic,Female,44,Electronics,1,374,374
5118,2023-02-07,CUST2041,organic,Female,44,Beauty,3,52,156
5119,2023-02-17,CUST2041,organic,Female,44,Electronics,2,154,308
5120,2023-04-17,CUST2042,social,Male,43,Electronics,2,85,170
5121,2023-12-02,CUST2043,social,Male,25,Clothing,2,76,152
5122,2023-12-09,CUST2043,social,Male,25,Clothing,2,81,162
5123,2023-12-14,CUST2043,social,Male,25,Clothing,3,45,135
5124,2023-10-30,CUST2044,organic,Female,33,Beauty,3,22,66
5125,2023-11-29,CUST2044,organic,Female,33,Electronics,4,195,780
5126,2023-12-13,CUST2044,organic,Female,33,Beauty,2,15,30
5127,2023-04-27,CUST2045,organic,Female,58,Electronics,2,141,282
5128,2023-05-07,CUST2045,organic,Female,58,Clothing,4,108,432
5129,2023-05-04,CUST2046,paid_search,Male,20,Electronics,1,157,157
5130,2023-10-08,CUST2047,email,Female,49,Electronics,1,94,94
5131,2023-10-22,CUST2047,email,Female,49,Electronics,4,51,204
5132,2023-10-19,CUST2048,paid_search,Male,22,Electronics,1,250,250
5133,2023-10-24,CUST2048,paid_search,Male,22,Beauty,2,72,144
5134,2023-07-22,CUST2049,paid_search,Female,37,Beauty,4,79,316
5135,2023-07-25,CUST2049,paid_search,Female,37,Beauty,2,13,26
5136,2023-02-20,CUST2050,organic,Female,31,Clothing,2,76,152
5137,2023-02-27,CUST2050,organic,Female,31,Clothing,3,37,111
5138,2023-03-29,CUST2050,organic,Female,31,Clothing,2,110,220
5139,2023-04-12,CUST2050,organic,Female,31,Clothing,4,114,456
5140,2023-09-28,CUST2051,social,Female,49,Electronics,4,229,916
5141,2023-11-20,CUST2052,social,Female,43,Electronics,1,229,229
5142,2023-12-04,CUST2052,social,Female,43,Electronics,1,112,112
5143,2023-10-04,CUST2053,paid_search,Female,23,Beauty,4,26,104
5144,2023-10-09,CUST2053,paid_search,Female,23,Beauty,2,37,74
5145,2023-10-30,CUST2053,paid_search,Female,23,Clothing,4,117,468
5146,2023-11-13,CUST2053,paid_search,Female,23,Beauty,2,23,46
5147,2023-12-13,CUST2053,paid_search,Female,23,Electronics,4,318,1272
5148,2023-12-16,CUST2053,paid_search,Female,23,Electronics,1,354,354
5149,2023-05-21,CUST2054,social,Female,53,Beauty,2,59,118
5150,2023-10-02,CUST2055,paid_search,Male,57,Clothing,3,40,120
5151,2023-10-17,CUST2056,email,Male,22,Beauty,4,60,240
5152,2023-11-30,CUST2057,paid_search,Male,30,Electronics,2,168,336
5153,2023-02-21,CUST2058,organic,Female,49,Beauty,2,15,30
5154,2023-02-26,CUST2058,organic,Female,49,Beauty,2,15,30
5155,2023-03-28,CUST2058,organic,Female,49,Electronics,1,362,362
5156,2023-01-27,CUST2059,social,Male,33,Clothing,2,44,88
5157,2023-06-06,CUST2060,organic,Male,18,Clothing,4,43,172
5158,2023-06-27,CUST2060,organic,Male,18,Clothing,2,106,212
5159,2023-07-07,CUST2060,organic,Male,18,Clothing,1,62,62
5160,2023-07-17,CUST2060,organic,Male,18,Beauty,4,65,260
5161,2023-07-27,CUST2060,organic,Male,18,Clothing,1,92,92
5162,2023-07-30,CUST2060,organic,Male,18,Beauty,2,42,84
5163,2023-08-27,CUST2061,organic,Male,30,Electronics,1,94,94
5164,2023-09-03,CUST2061,organic,Male,30,Clothing,3,37,111
5165,2023-06-05,CUST2062,organic,Male,28,Electronics,2,350,700
5166,2023-06-19,CUST2062,organic,Male,28,Electronics,1,267,267
5167,2023-07-03,CUST2062,organic,Male,28,Electronics,3,221,663
5168,2023-10-18,CUST2063,social,Male,25,Electronics,2,305,610
5169,2023-05-16,CUST2064,paid_search,Female,42,Clothing,4,24,96
5170,2023-05-19,CUST2064,paid_search,Female,42,Electronics,4,54,216
5171,2023-05-24,CUST2065,paid_search,Female,57,Electronics,2,320,640
5172,2023-06-14,CUST2065,paid_search,Female,57,Beauty,2,65,130
5173,2023-06-17,CUST2065,paid_search,Female,57,Beauty,2,64,128
5174,2023-04-16,CUST2066,organic,Female,49,Clothing,3,60,180
5175,2023-05-07,CUST2066,organic,Female,49,Clothing,2,26,52
5176,2023-05-28,CUST2066,organic,Female,49,Electronics,3,164,492
5177,2023-06-02,CUST2066,organic,Female,49,Beauty,3,35,105
5178,2023-06-12,CUST2066,organic,Female,49,Electronics,2,301,602
5179,2023-06-07,CUST2067,organic,Female,41,Clothing,4,58,232
5180,2023-06-21,CUST2067,organic,Female,41,Clothing,4,88,352
5181,2023-07-21,CUST2067,organic,Female,41,Clothing,4,45,180
5182,2023-07-31,CUST2067,organic,Female,41,Clothing,4,81,324
5183,2023-08-03,CUST2067,organic,Female,41,Electronics,2,274,548
5184,2023-08-13,CUST2067,organic,Female,41,Electronics,1,103,103
5185,2023-08-23,CUST2067,organic,Female,41,Clothing,3,57,171
5186,2023-08-28,CUST2067,organic,Female,41,Clothing,2,44,88
5187,2023-05-26,CUST2068,social,Male,45,Clothing,1,96,96
5188,2023-05-29,CUST2068,social,Male,45,Beauty,1,59,59
5189,2023-06-28,CUST2068,social,Male,45,Electronics,4,204,816
5190,2023-01-02,CUST2069,paid_search,Female,31,Beauty,2,59,118
5191,2023-01-16,CUST2069,paid_search,Female,31,Electronics,3,192,576
5192,2023-03-18,CUST2070,social,Male,20,Clothing,1,48,48
5193,2023-03-28,CUST2070,social,Male,20,Clothing,1,30,30
5194,2023-05-12,CUST2071,organic,Male,53,Electronics,4,130,520
5195,2023-06-11,CUST2071,organic,Male,53,Electronics,1,354,354
5196,2023-06-16,CUST2071,organic,Male,53,Electronics,1,208,208
5197,2023-03-31,CUST2072,social,Female,44,Beauty,2,14,28
5198,2023-04-07,CUST2072,social,Female,44,Electronics,2,94,188
5199,2023-12-11,CUST2073,organic,Male,37,Clothing,4,106,424
5200,2023-09-20,CUST2074,email,Female,32,Beauty,3,47,141
5201,2023-04-18,CUST2075,paid_search,Male,44,Electronics,1,259,259
5202,2023-05-09,CUST2075,paid_search,Male,44,Clothing,4,113,452
5203,2023-05-14,CUST2075,paid_search,Male,44,Electronics,1,213,213
5204,2023-03-15,CUST2076,social,Female,58,Electronics,1,72,72
5205,2023-03-22,CUST2076,social,Female,58,Clothing,3,105,315
5206,2023-02-08,CUST2077,social,Female,45,Electronics,4,286,1144
5207,2023-06-08,CUST2078,social,Male,42,Clothing,4,77,308
5208,2023-06-29,CUST2078,social,Male,42,Clothing,3,105,315
